"","well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","drug","assay_type","food_conc_OD","food_type","plate","row","col","bleach","strain","well_censor","well_censor_reason","notes","concentration_um","diluent","class","i.dir","w.lab","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","assay_bleach","median_wormlength_um_reg","assay_bleach_coeff","assay_bleach_se","assay_bleach_tvalue","assay_bleach_pvalue","control_median_wormlength_um_reg","median_wormlength_um_reg_delta"
"40","cypJB_p001_D04","cypJB_1_N2_Thiabendazole","cypJB","p001","D04",20230721,"p001_D04","m2x","20230721-cypJB-p001-m2x_D04.TIF","Thiabendazole","48h",10,"15hHB101",1,"D",4,1,"N2",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_N2",718.259971873391,623.897121038827,639.065622773792,676.98415094019,722.280130036205,55.6867705700984,766.004413418025,782.995796235962,818.453614360064,0.0775301043504544,24,"cypJB_1",27.4640428772553,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-135.915844342907
"41","cypJB_p001_D05","cypJB_1_N2_Thiabendazole","cypJB","p001","D05",20230721,"p001_D05","m2x","20230721-cypJB-p001-m2x_D05.TIF","Thiabendazole","48h",10,"15hHB101",1,"D",5,1,"N2",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_N2",702.530999571023,580.430453290996,651.154223420149,662.836330908974,701.71874440504,55.5524552816414,740.384221034442,775.565622335596,785.79673424397,0.0790747387881284,23,"cypJB_1",6.90265724609082,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-156.477229974072
"42","cypJB_p001_D06","cypJB_1_N2_Thiabendazole","cypJB","p001","D06",20230721,"p001_D06","m2x","20230721-cypJB-p001-m2x_D06.TIF","Thiabendazole","48h",10,"15hHB101",1,"D",6,1,"N2",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_N2",690.006749389384,572.384936571355,594.138374488776,632.568618325243,706.246370692194,66.0962659945085,741.956281032436,755.821997077285,776.029226992132,0.0957907528484321,18,"cypJB_1",11.4302835332447,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-151.949603686918
"43","cypJB_p001_D07","cypJB_1_N2_Thiabendazole","cypJB","p001","D07",20230721,"p001_D07","m2x","20230721-cypJB-p001-m2x_D07.TIF","Thiabendazole","48h",10,"15hHB101",1,"D",7,1,"N2",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_N2",749.313134309856,623.953917412908,676.578593071042,704.247538418025,749.254219542617,63.5312727568085,792.810402607688,822.016454826652,865.992388675239,0.0847860124797133,20,"cypJB_1",54.4381323836677,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-108.941754836495
"44","cypJB_p001_D08","cypJB_1_N2_Thiabendazole","cypJB","p001","D08",20230721,"p001_D08","m2x","20230721-cypJB-p001-m2x_D08.TIF","Thiabendazole","48h",10,"15hHB101",1,"D",8,1,"N2",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_N2",720.557835249852,576.297406558571,619.094166120063,684.080777641564,731.037760531124,70.5140452143895,757.018070046589,796.531361865004,854.375798836308,0.0978603545264883,28,"cypJB_1",36.2216733721751,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-127.158213847987
"45","cypJB_p001_D09","cypJB_1_N2_Thiabendazole","cypJB","p001","D09",20230721,"p001_D09","m2x","20230721-cypJB-p001-m2x_D09.TIF","Thiabendazole","48h",10,"15hHB101",1,"D",9,1,"N2",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_N2",740.444889825936,608.381560519414,642.560083620528,684.170940163564,751.818861182797,69.0005221135851,795.791426992132,817.707222214231,840.01398330378,0.0931879239922984,26,"cypJB_1",57.0027740238475,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-106.377113196315
"46","cypJB_p001_D10","cypJB_1_N2_Thiabendazole","cypJB","p001","D10",20230721,"p001_D10","m2x","20230721-cypJB-p001-m2x_D10.TIF","Thiabendazole","48h",10,"15hHB101",1,"D",10,1,"N2",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_N2",710.499715712906,566.55656110126,602.136956960915,663.645909944625,719.334602748764,70.7813690399976,766.602080002495,784.626353984263,808.632057498763,0.0996219526547966,26,"cypJB_1",24.5185155898149,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-138.861371630348
"47","cypJB_p001_D11","cypJB_1_N2_Thiabendazole","cypJB","p001","D11",20230721,"p001_D11","m2x","20230721-cypJB-p001-m2x_D11.TIF","Thiabendazole","48h",10,"15hHB101",1,"D",11,1,"N2",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_N2",741.195525712724,657.239812226798,675.641443617688,706.189574318114,748.064620456981,46.2555461383954,775.201643173927,793.558613955541,819.315479096015,0.0624066721043906,23,"cypJB_1",53.2485332980317,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-110.131353922131
"48","cypJB_p001_D12","cypJB_1_N2_Thiabendazole","cypJB","p001","D12",20230721,"p001_D12","m2x","20230721-cypJB-p001-m2x_D12.TIF","Thiabendazole","48h",10,"15hHB101",1,"D",12,1,"N2",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_N2",737.43110147552,591.210832363589,627.563538982575,707.309598545385,750.951279866785,69.2123496174632,779.48894766823,815.91283515264,827.76960478084,0.0938560219103543,23,"cypJB_1",56.135192707836,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-107.244694512327
"49","cypJB_p001_E01","cypJB_1_N2_DMSO","cypJB","p001","E01",20230721,"p001_E01","m2x","20230721-cypJB-p001-m2x_E01.TIF","Thiabendazole","48h",10,"15hHB101",1,"E",1,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",845.812590704486,739.348017985984,794.693811937261,813.031399853815,850.859785698586,51.5290922304819,880.660031595993,891.242612576094,962.349035407664,0.0609225882858552,20,"cypJB_1",156.043698539637,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-7.33618868052562
"50","cypJB_p001_E02","cypJB_1_N2_DMSO","cypJB","p001","E02",20230721,"p001_E02","m2x","20230721-cypJB-p001-m2x_E02.TIF","Thiabendazole","48h",10,"15hHB101",1,"E",2,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",830.28952923341,671.841368353098,717.317931502531,788.629129093822,842.95989965844,76.6281029000027,888.058733270548,923.964886285775,955.838882921022,0.0922908216977659,26,"cypJB_1",148.143812499491,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-15.2360747206716
"51","cypJB_p001_E03","cypJB_1_N2_DMSO","cypJB","p001","E03",20230721,"p001_E03","m2x","20230721-cypJB-p001-m2x_E03.TIF","Thiabendazole","48h",10,"15hHB101",1,"E",3,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",793.927763799487,612.305469545021,614.016303542164,747.493628147052,827.638368934944,113.58362604054,870.316214392256,909.229876625292,909.649835407663,0.143065441491761,9,"cypJB_1",132.822281775995,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-30.5576054441677
"52","cypJB_p001_E04","cypJB_1_N2_DMSO","cypJB","p001","E04",20230721,"p001_E04","m2x","20230721-cypJB-p001-m2x_E04.TIF","Thiabendazole","48h",10,"15hHB101",1,"E",4,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",841.285064503759,730.288621620673,790.090187916068,825.335332063896,842.776852095112,43.7495291750141,865.617027946437,892.164339730044,902.006655721032,0.052003216294848,19,"cypJB_1",147.960764936163,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-15.4191222839998
"53","cypJB_p001_E05","cypJB_1_N2_DMSO","cypJB","p001","E05",20230721,"p001_E05","m2x","20230721-cypJB-p001-m2x_E05.TIF","Thiabendazole","48h",10,"15hHB101",1,"E",5,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",818.902062455209,677.492464145333,764.946682365932,782.408858795048,813.467526987746,66.7958877311196,858.560516354388,877.91170829575,952.992883885626,0.0815676144847579,20,"cypJB_1",118.651439828797,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-44.7284473913658
"54","cypJB_p001_E06","cypJB_1_N2_DMSO","cypJB","p001","E06",20230721,"p001_E06","m2x","20230721-cypJB-p001-m2x_E06.TIF","Thiabendazole","48h",10,"15hHB101",1,"E",6,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",860.530329693266,767.883616831061,808.157060197275,832.958431199898,858.17781204145,48.4743259794705,893.387013272564,919.017346204515,974.447276657209,0.0563307582624648,23,"cypJB_1",163.361724882501,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-0.0181623376618916
"55","cypJB_p001_E07","cypJB_1_N2_DMSO","cypJB","p001","E07",20230721,"p001_E07","m2x","20230721-cypJB-p001-m2x_E07.TIF","Thiabendazole","48h",10,"15hHB101",1,"E",7,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",855.296209991237,782.325754566109,812.432602286797,836.493895552588,845.471164145333,41.2473910990447,875.707495371767,900.259044089304,950.301318600022,0.0482258551098541,22,"cypJB_1",150.655076986384,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-12.7248102337788
"56","cypJB_p001_E08","cypJB_1_N2_DMSO","cypJB","p001","E08",20230721,"p001_E08","m2x","20230721-cypJB-p001-m2x_E08.TIF","Thiabendazole","48h",10,"15hHB101",1,"E",8,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",817.696467157192,649.019544405039,741.490719763714,770.61220725184,843.550383756663,73.4429286840707,877.084030036205,896.871168381328,909.318801880382,0.0898168594752559,21,"cypJB_1",148.734296597714,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-14.6455906224488
"57","cypJB_p001_E09","cypJB_1_N2_DMSO","cypJB","p001","E09",20230721,"p001_E09","m2x","20230721-cypJB-p001-m2x_E09.TIF","Thiabendazole","48h",10,"15hHB101",1,"E",9,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",888.316735853214,796.958671285751,857.009981871947,862.738849776498,882.672446723655,42.2225799604607,910.235025537518,944.5575768258,962.389196508924,0.0475309968351622,15,"cypJB_1",187.856359564705,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,24.4764723445427
"58","cypJB_p001_E10","cypJB_1_N2_DMSO","cypJB","p001","E10",20230721,"p001_E10","m2x","20230721-cypJB-p001-m2x_E10.TIF","Thiabendazole","48h",10,"15hHB101",1,"E",10,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",868.668213970812,776.634497672616,835.859596132847,848.327178714514,861.700209275143,39.8764166060777,901.468713947074,927.140136524023,931.204321620673,0.0459052328204766,18,"cypJB_1",166.884122116194,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,3.50423489603159
"59","cypJB_p001_E11","cypJB_1_N2_DMSO","cypJB","p001","E11",20230721,"p001_E11","m2x","20230721-cypJB-p001-m2x_E11.TIF","Thiabendazole","48h",10,"15hHB101",1,"E",11,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",848.804923376842,684.856531772972,788.767924910087,794.798326410285,839.748049222883,72.8147655730584,903.861621038827,943.339482506134,957.490205562762,0.0857850414950185,17,"cypJB_1",144.931962063933,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-18.447925156229
"60","cypJB_p001_E12","cypJB_1_N2_DMSO","cypJB","p001","E12",20230721,"p001_E12","m2x","20230721-cypJB-p001-m2x_E12.TIF","Thiabendazole","48h",10,"15hHB101",1,"E",12,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",871.928761897595,789.200891026045,827.444453984264,846.601383303779,879.578544405041,37.9742275286851,897.371178514169,914.766964025141,935.611605506301,0.0435519840474594,21,"cypJB_1",184.762457246092,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,21.3825700259291
"61","cypJB_p001_F01","cypJB_1_N2_DMSO","cypJB","p001","F01",20230721,"p001_F01","m2x","20230721-cypJB-p001-m2x_F01.TIF","Thiabendazole","48h",10,"15hHB101",1,"F",1,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",856.880278642295,718.516635725163,783.911971165558,833.628801326765,860.341292883003,55.0264913919949,889.162889248312,918.029521620674,928.709807251839,0.064217245703429,21,"cypJB_1",165.525205724054,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,2.14531850389167
"62","cypJB_p001_F02","cypJB_1_N2_DMSO","cypJB","p001","F02",20230721,"p001_F02","m2x","20230721-cypJB-p001-m2x_F02.TIF","Thiabendazole","48h",10,"15hHB101",1,"F",2,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",887.118003733003,746.660164145332,820.239045917841,853.246083590318,898.073406669992,51.7488029570097,924.712845663891,935.942784237664,953.204441934042,0.0583336182325803,23,"cypJB_1",203.257319511043,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,39.8774322908802
"63","cypJB_p001_F03","cypJB_1_N2_DMSO","cypJB","p001","F03",20230721,"p001_F03","m2x","20230721-cypJB-p001-m2x_F03.TIF","Thiabendazole","48h",10,"15hHB101",1,"F",3,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",878.593357657168,812.768240197275,825.045015511116,845.2743078293,877.512021038829,44.702367819332,912.221226701209,927.926686061177,966.438785072741,0.0508794739110413,15,"cypJB_1",182.695933879879,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,19.3160466597169
"64","cypJB_p001_F04","cypJB_1_N2_DMSO","cypJB","p001","F04",20230721,"p001_F04","m2x","20230721-cypJB-p001-m2x_F04.TIF","Thiabendazole","48h",10,"15hHB101",1,"F",4,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",853.806579139934,740.169005996185,770.745438944445,799.374935347568,851.025302462228,68.9738139452334,899.25210456611,939.483923849887,990.959073724556,0.0807838866909563,23,"cypJB_1",156.209215303279,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,-7.17067191688395
"65","cypJB_p001_F05","cypJB_1_N2_DMSO","cypJB","p001","F05",20230721,"p001_F05","m2x","20230721-cypJB-p001-m2x_F05.TIF","Thiabendazole","48h",10,"15hHB101",1,"F",5,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",857.748055688916,696.862277639936,745.184784311255,811.672299409384,884.504894037924,77.0948354278615,915.80924440504,929.959129565189,935.10015633507,0.0898805131839575,13,"cypJB_1",189.688806878975,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,26.3089196588125
"66","cypJB_p001_F06","cypJB_1_N2_DMSO","cypJB","p001","F06",20230721,"p001_F06","m2x","20230721-cypJB-p001-m2x_F06.TIF","Thiabendazole","48h",10,"15hHB101",1,"F",6,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",874.997078909738,748.920602462227,772.550674848075,822.552382721934,894.517232431011,72.8675505041002,921.480672704133,972.444331455081,990.234327565206,0.0832774785887223,24,"cypJB_1",199.701145272062,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,36.3212580518993
"67","cypJB_p001_F07","cypJB_1_N2_DMSO","cypJB","p001","F07",20230721,"p001_F07","m2x","20230721-cypJB-p001-m2x_F07.TIF","Thiabendazole","48h",10,"15hHB101",1,"F",7,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",868.762535400663,735.979878514168,747.176794986886,816.265895423271,891.33762909163,73.8476135059865,932.949851734921,944.059851007612,975.741276186784,0.085003220669419,26,"cypJB_1",196.521541932681,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,33.141654712518
"68","cypJB_p001_F08","cypJB_1_N2_DMSO","cypJB","p001","F08",20230721,"p001_F08","m2x","20230721-cypJB-p001-m2x_F08.TIF","Thiabendazole","48h",10,"15hHB101",1,"F",8,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",863.368355036074,792.534752127304,795.732339897551,825.765915175275,871.132539208699,52.1673331029807,902.518875788151,922.761470340613,946.154772560865,0.0604230312573837,12,"cypJB_1",176.31645204975,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,12.9365648295872
"69","cypJB_p001_F09","cypJB_1_N2_DMSO","cypJB","p001","F09",20230721,"p001_F09","m2x","20230721-cypJB-p001-m2x_F09.TIF","Thiabendazole","48h",10,"15hHB101",1,"F",9,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",879.036207613705,768.916878514167,799.702158039645,827.635232968858,892.051116249216,67.8294307756844,919.668053984263,967.669097672616,1005.49816893495,0.0771634094115635,21,"cypJB_1",197.235029090267,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,33.8551418701046
"70","cypJB_p001_F10","cypJB_1_N2_DMSO","cypJB","p001","F10",20230721,"p001_F10","m2x","20230721-cypJB-p001-m2x_F10.TIF","Thiabendazole","48h",10,"15hHB101",1,"F",10,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",890.493769436237,755.136807833685,813.524408166368,850.032201880381,890.121711459604,62.7767491557848,940.996767217636,959.847160877312,1022.62873598951,0.0704965619192688,25,"cypJB_1",195.305624300655,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,31.925737080492
"71","cypJB_p001_F11","cypJB_1_N2_DMSO","cypJB","p001","F11",20230721,"p001_F11","m2x","20230721-cypJB-p001-m2x_F11.TIF","Thiabendazole","48h",10,"15hHB101",1,"F",11,1,"N2",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_N2",876.62090349137,700.12037314271,781.492284378028,833.407005392011,892.938122980875,79.0164575809459,924.116212511545,953.265900334287,999.350520304597,0.0901375466478638,14,"cypJB_1",198.122035821926,694.816087158949,7.18134632469907,96.7529006043397,0,163.379887220163,34.7421486017633
